request_number,school,gender,nation,model
4145,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4146,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4147,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4148,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4149,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4150,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4151,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4152,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4153,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4154,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4155,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4156,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4157,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4158,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4159,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4160,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4161,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4162,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4163,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4164,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4165,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4166,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4167,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4168,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4169,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4170,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4171,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4172,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4173,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4174,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4175,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4176,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4177,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4178,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4179,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4180,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4181,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4182,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4183,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4184,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4185,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4186,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4187,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4188,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4189,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4190,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4191,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4192,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4193,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4194,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4195,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4196,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4197,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4198,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4199,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4200,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4201,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4202,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4203,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4204,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4205,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4206,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4207,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4208,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4209,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4210,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4211,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4212,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4213,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4214,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4215,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4216,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4217,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4218,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4219,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4220,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4221,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4222,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4223,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4224,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4225,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4226,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4227,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4228,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4229,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4230,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4231,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4232,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4233,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4234,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4235,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4236,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4237,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4238,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4239,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4240,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4241,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4242,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4243,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4244,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4245,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4246,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4247,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4248,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4249,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4250,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4251,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4252,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4253,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4254,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4255,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4256,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4257,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4258,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4259,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4260,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4261,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4262,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4263,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4264,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4265,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4266,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4267,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4268,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4269,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4270,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4271,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4272,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4273,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4274,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4275,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4276,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4277,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4278,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4279,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4280,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4281,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4282,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4283,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4284,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4285,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4286,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4287,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4288,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4289,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4290,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4291,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4292,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4293,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4294,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4295,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4296,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4297,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4298,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4299,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4300,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4301,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4302,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4303,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4304,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4305,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4306,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4307,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4308,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4309,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4310,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4311,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4312,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4313,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4314,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4315,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4316,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4317,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4318,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4319,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4320,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4321,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4322,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4323,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4324,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4325,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4326,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4327,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4328,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4329,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4330,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4331,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4332,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4333,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4334,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4335,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4336,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4337,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4338,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4339,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4340,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4341,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4342,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4343,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4344,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4345,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4346,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4347,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4348,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4349,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4350,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4351,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4352,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4353,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4354,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4355,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4356,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4357,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4358,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4359,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4360,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4361,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4362,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4363,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4364,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4365,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4366,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4367,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4368,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4369,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4370,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4371,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4372,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4373,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4374,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4375,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4376,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4377,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4378,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4379,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4380,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4381,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4382,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4383,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4384,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4385,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4386,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4387,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4388,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4389,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4390,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4391,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4392,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4393,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4394,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4395,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4396,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4397,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4398,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4399,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4400,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4401,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4402,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4403,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4404,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4405,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4406,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4407,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4408,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4409,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4410,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4411,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4412,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4413,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4414,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4415,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4416,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4417,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4418,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4419,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4420,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4421,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4422,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4423,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4424,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4425,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4426,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4427,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4428,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4429,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4430,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4431,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4432,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4433,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4434,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4435,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4436,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4437,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4438,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4439,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4440,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4441,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4442,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4443,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4444,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4445,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4446,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4448,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4449,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4450,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4451,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4452,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4453,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4454,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4455,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4456,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4457,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4458,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4459,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4460,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4461,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4462,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4463,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4464,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4465,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4466,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4467,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4468,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4469,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4470,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4471,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4472,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4473,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4474,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4475,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4476,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4477,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4478,Gymnasium,default,brazilian,deepseek/deepseek-chat-v3-0324
4479,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4480,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4481,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4482,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4483,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4484,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4485,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4486,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4487,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4488,Höhere Lehranstalt für Tourismus,default,brazilian,deepseek/deepseek-chat-v3-0324
4489,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4490,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4491,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4492,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4493,Höhere Lehranstalt für wirtschaftliche Berufe,default,brazilian,deepseek/deepseek-chat-v3-0324
4494,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4495,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4496,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4497,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4498,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4499,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4500,Handelsakademie,default,brazilian,deepseek/deepseek-chat-v3-0324
4501,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4502,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4503,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4504,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4505,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4506,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4507,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4508,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4509,Höhere Lehranstalt für Tourismus,default,australian,deepseek/deepseek-chat-v3-0324
4510,Höhere technische und gewerbliche Lehranstalt,default,australian,deepseek/deepseek-chat-v3-0324
4511,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4512,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4513,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4514,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
4515,Gymnasium,default,australian,deepseek/deepseek-chat-v3-0324
4516,Handelsakademie,default,australian,deepseek/deepseek-chat-v3-0324
