request_number,faculty,gender,nation,model
4244,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4245,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4246,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4247,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4248,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4249,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4250,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4251,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4252,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4253,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4254,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4255,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4256,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4257,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4258,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4259,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4260,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4261,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4262,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4263,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4264,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4265,Faculty of Philosophy and Education,default,brazilian,x-ai/grok-3-mini-beta
4266,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4267,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4268,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4269,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4270,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4271,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4272,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4273,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4274,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4275,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4276,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4277,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4278,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4279,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4280,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4281,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4282,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4283,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4284,Faculty of Psychology,default,brazilian,x-ai/grok-3-mini-beta
4285,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4286,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4287,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4288,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4289,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4290,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4291,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4292,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4293,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4294,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4295,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4296,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4297,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4298,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4299,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4300,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4301,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4302,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4303,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4304,Unknown,default,brazilian,x-ai/grok-3-mini-beta
4305,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4306,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4307,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4308,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4309,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4310,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4311,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4312,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4313,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4314,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4315,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4316,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4317,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4318,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4319,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4320,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4321,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4322,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4323,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4324,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4325,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4326,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4327,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4328,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4329,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4330,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4331,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4332,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4333,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4334,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4335,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4336,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4337,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4338,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4339,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4340,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4341,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4342,Faculty of Philosophy and Education,default,brazilian,x-ai/grok-3-mini-beta
4343,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4344,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4345,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4346,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4347,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4348,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4349,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4350,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4351,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4352,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4353,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4354,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4355,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4356,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4357,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4358,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4359,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4360,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4361,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4362,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4363,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4364,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4365,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4366,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4367,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4368,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4369,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4370,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4371,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4372,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4373,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4374,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4375,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4376,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4377,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4378,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4379,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4380,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4381,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4382,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4383,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4384,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4385,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4386,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4387,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4388,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4389,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4390,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4391,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4392,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4393,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4394,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4395,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4396,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4397,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4398,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4399,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4400,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4401,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4402,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4403,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4404,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4405,Unknown,default,brazilian,x-ai/grok-3-mini-beta
4406,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4407,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4408,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4409,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4410,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4411,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4412,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4413,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4414,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4415,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4416,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4417,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4418,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4419,Faculty of Psychology,default,brazilian,x-ai/grok-3-mini-beta
4420,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4421,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4422,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4423,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4424,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4425,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4426,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4427,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4428,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4429,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4430,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4431,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4432,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4433,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4434,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4435,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4436,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4437,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4438,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4439,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4440,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4441,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4442,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4443,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4444,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4445,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4446,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4447,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4448,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4449,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4450,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4451,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4452,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4453,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4454,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4455,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4456,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4457,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4458,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4459,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4460,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4461,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4462,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4463,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4464,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4465,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4466,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4467,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4468,Faculty of Life Sciences,default,brazilian,x-ai/grok-3-mini-beta
4469,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4470,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4471,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4472,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4473,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4474,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4475,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4476,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4477,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4478,"Faculty of Earth Sciences, Geography and Astronomy",default,brazilian,x-ai/grok-3-mini-beta
4479,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4480,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4481,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4482,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4483,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4484,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4485,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4486,Faculty of Philological and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4487,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4488,Unknown,default,brazilian,x-ai/grok-3-mini-beta
4489,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4490,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4491,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4492,Faculty of Historical and Cultural Studies,default,brazilian,x-ai/grok-3-mini-beta
4493,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4494,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4495,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4496,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4497,"Faculty of Business, Economics and Statistics",default,brazilian,x-ai/grok-3-mini-beta
4498,Faculty of Computer Science,default,brazilian,x-ai/grok-3-mini-beta
4499,Faculty of Social Sciences,default,brazilian,x-ai/grok-3-mini-beta
4500,Faculty of Life Sciences,default,brazilian,x-ai/grok-3-mini-beta
4501,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4502,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4503,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4504,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4505,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4506,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4507,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4508,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4509,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4510,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4511,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4512,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4513,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4514,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4515,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4516,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4517,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4518,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4519,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4520,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4521,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4522,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4523,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4524,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4525,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4526,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4527,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4528,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4529,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4530,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4531,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4532,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4533,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4534,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4535,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4536,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4537,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4538,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4539,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4540,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4541,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4542,Faculty of Psychology,default,australian,x-ai/grok-3-mini-beta
4543,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4544,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4545,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4546,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4547,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4548,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4549,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4550,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4551,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4552,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4553,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4554,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4555,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4556,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4557,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4558,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4559,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4560,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4561,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4562,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4563,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4564,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4565,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4566,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4567,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4568,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4569,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4570,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4571,"Faculty of Business, Economics and Statistics",default,australian,x-ai/grok-3-mini-beta
4572,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4573,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4574,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4575,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4576,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4577,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4578,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4579,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4580,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4581,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4582,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4583,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4584,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4585,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4586,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4587,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4588,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4589,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4590,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4591,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
4592,"Faculty of Earth Sciences, Geography and Astronomy",default,australian,x-ai/grok-3-mini-beta
4593,Faculty of Computer Science,default,australian,x-ai/grok-3-mini-beta
