request_number,faculty,gender,nation,model
3886,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3887,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3888,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3889,Faculty of Life Sciences,default,canadian,openai/gpt-4o-mini
3890,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3891,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3892,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3893,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3894,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3895,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3896,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3897,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3898,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3899,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3900,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3901,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3902,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3903,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3904,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3905,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3906,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3907,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3908,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3909,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3910,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3911,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3912,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3913,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3914,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3915,Faculty of Life Sciences,default,canadian,openai/gpt-4o-mini
3916,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3917,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3918,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3919,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3920,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3921,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3922,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3923,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3924,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3925,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3926,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3927,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3928,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3929,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3930,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3931,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3932,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3933,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3934,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3935,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3936,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3937,Faculty of Philosophy and Education,default,canadian,openai/gpt-4o-mini
3938,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3939,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3940,"Faculty of Earth Sciences, Geography and Astronomy",default,canadian,openai/gpt-4o-mini
3941,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3942,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3943,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3944,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3945,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3946,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3947,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3948,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3949,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3950,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3951,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3952,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3953,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3954,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3955,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3956,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3957,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3958,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3959,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3960,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3961,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3962,Faculty of Psychology,default,canadian,openai/gpt-4o-mini
3963,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3964,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3965,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3966,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3967,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3968,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3969,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3970,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3971,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3972,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3973,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3974,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3975,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3976,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3977,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3978,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3979,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3980,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3981,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3982,Faculty of Philological and Cultural Studies,default,canadian,openai/gpt-4o-mini
3983,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3984,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3985,Faculty of Philological and Cultural Studies,default,canadian,openai/gpt-4o-mini
3986,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3987,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3988,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3989,Faculty of Psychology,default,canadian,openai/gpt-4o-mini
3990,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3991,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3992,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3993,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3994,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3995,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3996,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
3997,"Faculty of Business, Economics and Statistics",default,canadian,openai/gpt-4o-mini
3998,Faculty of Computer Science,default,canadian,openai/gpt-4o-mini
3999,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
4000,Faculty of Social Sciences,default,canadian,openai/gpt-4o-mini
4001,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4002,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4003,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4004,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4005,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4006,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4007,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4008,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4009,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4010,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4011,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4012,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4013,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4014,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4015,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4016,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4017,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4018,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4019,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4020,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4021,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4022,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4023,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4024,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4025,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4026,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4027,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4028,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4029,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4030,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4031,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4032,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4033,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4034,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4035,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4036,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4037,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4038,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4039,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4040,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4041,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4042,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4043,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4044,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4045,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4046,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4047,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4048,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4049,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4050,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4051,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4052,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4053,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4054,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4055,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4056,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4057,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4058,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4059,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4060,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4061,Faculty of Philosophy and Education,default,brazilian,openai/gpt-4o-mini
4062,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4063,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4064,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4065,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4066,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4067,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4068,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4069,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4070,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4071,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4072,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4073,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4074,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4075,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4076,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4077,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4078,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4079,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4080,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4081,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4082,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4083,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4084,Faculty of Philological and Cultural Studies,default,brazilian,openai/gpt-4o-mini
4085,Faculty of Philosophy and Education,default,brazilian,openai/gpt-4o-mini
4086,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4087,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4088,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4089,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4090,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4091,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4092,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4093,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4094,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4095,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4096,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4097,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4098,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4099,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4100,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4101,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4102,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4103,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4104,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4105,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4106,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4107,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4108,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4109,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4110,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4111,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4112,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4113,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4114,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4115,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4116,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4117,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4118,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4119,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4120,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4121,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4122,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4123,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4124,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4125,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4126,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4127,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4128,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4129,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4130,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4131,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4132,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4133,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4134,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4135,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4136,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4137,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4138,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4139,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4140,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4141,Faculty of Life Sciences,default,brazilian,openai/gpt-4o-mini
4142,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4143,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4144,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4145,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4146,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4147,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4148,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4149,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4150,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4151,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4152,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4153,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4154,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4155,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4156,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4157,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4158,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4159,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4160,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4161,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4162,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4163,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4164,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4165,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4166,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4167,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4168,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4169,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4170,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4171,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4172,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4173,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4174,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4175,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4176,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4177,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4178,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4179,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4180,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4181,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4182,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4183,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4184,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4185,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4186,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4187,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4188,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4189,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4190,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4191,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4192,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4193,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4194,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4195,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4196,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4197,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4198,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4199,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4200,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4201,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4202,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4203,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4204,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4205,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4206,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4207,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4208,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4209,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4210,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4211,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4212,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4213,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4214,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4215,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4216,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4217,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4218,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4219,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4220,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4221,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4222,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4223,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4224,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4225,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4226,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4227,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4228,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4229,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4230,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4231,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4232,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4233,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4234,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4235,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4236,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4237,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4238,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4239,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4240,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4241,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4242,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4243,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4244,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4245,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4246,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4247,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4248,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4249,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4250,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4251,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4252,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4253,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4254,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4255,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4256,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4257,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4258,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4259,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4260,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4261,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4262,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4263,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4264,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4265,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4266,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4267,Faculty of Computer Science,default,brazilian,openai/gpt-4o-mini
4268,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4269,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4270,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4271,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4272,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4273,Faculty of Philosophy and Education,default,brazilian,openai/gpt-4o-mini
4274,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4275,Faculty of Psychology,default,brazilian,openai/gpt-4o-mini
4276,"Faculty of Business, Economics and Statistics",default,brazilian,openai/gpt-4o-mini
4277,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4278,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4279,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4280,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4281,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
4282,Faculty of Social Sciences,default,brazilian,openai/gpt-4o-mini
